,Date,Time,Info,Content,Matched Template,Cluster ID
478,2017-05-16,00:03:36.979,INFO,[req-3be0ba1e-d96d-483e-b14d-e3c6c34f36f7 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] Creating event network-vif-plugged:85754923-baff-45ad-9e35-a3055c898234 for instance 7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5,<*> f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] Creating event <*> for instance <*>,7
479,2017-05-16,00:03:36.986,INFO,"[req-3be0ba1e-d96d-483e-b14d-e3c6c34f36f7 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.1039391","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
480,2017-05-16,00:03:36.996,INFO,[req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -] [instance: 7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5] VM Resumed (Lifecycle Event),<*> - - - - -] <*> <*> <*> <*> <*> <*>,16
481,2017-05-16,00:03:37.002,INFO,[-] [instance: 7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5] Instance spawned successfully.,[-] [instance: <*> Instance <*> successfully.,8
482,2017-05-16,00:03:37.003,INFO,[req-2d658d2c-7eff-414e-a68f-3f1c75c9e874 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5] Took 19.07 seconds to spawn the instance on the hypervisor.,<*> 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: <*> Took <*> seconds to <*> the instance on the hypervisor.,9
483,2017-05-16,00:03:37.113,INFO,[req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -] [instance: 7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5] During sync_power_state the instance has a pending task (spawning). Skip.,[req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -] [instance: <*> During sync_power_state the instance has a pending task (spawning). Skip.,3
484,2017-05-16,00:03:37.115,INFO,[req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -] [instance: 7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5] VM Resumed (Lifecycle Event),<*> - - - - -] <*> <*> <*> <*> <*> <*>,16
485,2017-05-16,00:03:37.133,INFO,[req-2d658d2c-7eff-414e-a68f-3f1c75c9e874 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5] Took 19.92 seconds to build instance.,<*> 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: <*> Took <*> seconds to build instance.,10
486,2017-05-16,00:03:37.446,INFO,"[req-f32a2c19-2c81-45f7-8506-f8e539929139 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2687280","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
487,2017-05-16,00:03:37.708,INFO,"[req-f204b576-164a-45e0-b31f-e57265e8864a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2570262","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
488,2017-05-16,00:03:40.655,INFO,[req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,[req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] <*> <*> <*> <*> <*>,4
489,2017-05-16,00:03:40.656,INFO,"[req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage","[req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",5
490,2017-05-16,00:03:40.829,INFO,[req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,[req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] <*> base <*> /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,6
491,2017-05-16,00:03:43.324,INFO,"[req-258a0b43-37d6-4f22-98b8-e7863a77ef43 - - - - -] 10.11.21.127,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2254272","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
492,2017-05-16,00:03:43.635,INFO,"[req-1cbcfc19-86a6-45ba-be47-f13c3af17b9e - - - - -] 10.11.21.127,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.2243600","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
493,2017-05-16,00:03:43.963,INFO,"[req-851b5cec-0231-43f7-a3f1-47e8d1a1f2b5 - - - - -] 10.11.21.127,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2370040","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
494,2017-05-16,00:03:43.998,INFO,"[req-c6d4eab2-e008-4384-a149-8ff001ca4cb6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5 HTTP/1.1"" status: 204 len: 203 time: 0.2801199","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
495,2017-05-16,00:03:44.031,INFO,[req-c6d4eab2-e008-4384-a149-8ff001ca4cb6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5] Terminating instance,<*> 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: <*> <*> <*>,14
496,2017-05-16,00:03:44.221,INFO,"[req-ecbd525f-38ad-49a5-a65d-6b43af9227ab - - - - -] 10.11.21.127,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2475102","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
497,2017-05-16,00:03:44.247,INFO,[-] [instance: 7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5] Instance destroyed successfully.,[-] [instance: <*> Instance <*> successfully.,8
498,2017-05-16,00:03:44.384,INFO,"[req-330a4477-cfaf-485f-a5e9-69e0e9be0a4f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.3824501","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
499,2017-05-16,00:03:44.908,INFO,[req-c6d4eab2-e008-4384-a149-8ff001ca4cb6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5] Deleting instance files /var/lib/nova/instances/7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5_del,<*> 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: <*> <*> <*> <*> <*>,22
500,2017-05-16,00:03:44.910,INFO,[req-c6d4eab2-e008-4384-a149-8ff001ca4cb6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5] Deletion of /var/lib/nova/instances/7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5_del complete,<*> 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: <*> <*> <*> <*> <*>,22
501,2017-05-16,00:03:45.022,INFO,[req-c6d4eab2-e008-4384-a149-8ff001ca4cb6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5] Took 0.99 seconds to destroy the instance on the hypervisor.,<*> 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: <*> Took <*> seconds to <*> the instance on the hypervisor.,9
502,2017-05-16,00:03:45.162,INFO,[req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,[req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] <*> <*> <*> <*> <*>,4
503,2017-05-16,00:03:45.163,INFO,"[req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage","[req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",5
504,2017-05-16,00:03:45.270,INFO,[req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,[req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] <*> base <*> /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,6
505,2017-05-16,00:03:45.565,INFO,[req-c6d4eab2-e008-4384-a149-8ff001ca4cb6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5] Took 0.54 seconds to deallocate network for instance.,<*> 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: <*> Took <*> seconds to deallocate network for instance.,15
506,2017-05-16,00:03:45.605,INFO,"[req-bc2d4d95-02a9-48df-9933-d07c2e4a7ba3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.2152700","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
507,2017-05-16,00:03:46.701,INFO,"[req-bdd0d3f5-8b43-4b08-ad83-4753e5dd25c2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.0908029","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
508,2017-05-16,00:03:47.601,INFO,[req-a567979f-c5a4-42af-ae34-4707d45e2d19 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] HTTP exception thrown: No instances found for any event,<*> f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] HTTP exception thrown: No instances found for any event,17
509,2017-05-16,00:03:47.602,INFO,"[req-a567979f-c5a4-42af-ae34-4707d45e2d19 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 404 len: 296 time: 0.0918391","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
510,2017-05-16,00:03:50.300,WARNING,[req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,[req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] <*> base <*> /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,6
511,2017-05-16,00:03:50.301,INFO,[req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,[req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] <*> base <*> /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,6
512,2017-05-16,00:03:50.302,INFO,[req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,<*> - - - - -] <*> <*> <*> <*> <*> <*>,16
513,2017-05-16,00:03:57.214,INFO,"[req-d6986b54-3735-4a42-9074-0ba7d9717de9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.5000288","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
514,2017-05-16,00:03:57.417,INFO,"[req-61ab7fb1-ea13-4170-9529-ed2c20312112 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1983159","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
515,2017-05-16,00:03:57.509,INFO,"[req-d6986b54-3735-4a42-9074-0ba7d9717de9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: af5f7392-f7d4-4298-b647-c98924c64aa1] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU","<*> 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: <*> Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",18
516,2017-05-16,00:03:57.510,INFO,"[req-d6986b54-3735-4a42-9074-0ba7d9717de9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: af5f7392-f7d4-4298-b647-c98924c64aa1] Total memory: 64172 MB, used: 512.00 MB",<*> 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: <*> <*> <*> <*> <*> <*> <*> <*>,19
517,2017-05-16,00:03:57.511,INFO,"[req-d6986b54-3735-4a42-9074-0ba7d9717de9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: af5f7392-f7d4-4298-b647-c98924c64aa1] memory limit: 96258.00 MB, free: 95746.00 MB",<*> 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: <*> <*> <*> <*> <*> <*> <*> <*>,19
518,2017-05-16,00:03:57.512,INFO,"[req-d6986b54-3735-4a42-9074-0ba7d9717de9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: af5f7392-f7d4-4298-b647-c98924c64aa1] Total disk: 15 GB, used: 0.00 GB",<*> 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: <*> <*> <*> <*> <*> <*> <*> <*>,19
519,2017-05-16,00:03:57.512,INFO,"[req-d6986b54-3735-4a42-9074-0ba7d9717de9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: af5f7392-f7d4-4298-b647-c98924c64aa1] disk limit not specified, defaulting to unlimited",<*> 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: <*> <*> <*> <*> <*> <*> <*> <*>,19
520,2017-05-16,00:03:57.513,INFO,"[req-d6986b54-3735-4a42-9074-0ba7d9717de9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: af5f7392-f7d4-4298-b647-c98924c64aa1] Total vcpu: 16 VCPU, used: 0.00 VCPU",<*> 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: <*> <*> <*> <*> <*> <*> <*> <*>,19
521,2017-05-16,00:03:57.514,INFO,"[req-d6986b54-3735-4a42-9074-0ba7d9717de9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: af5f7392-f7d4-4298-b647-c98924c64aa1] vcpu limit not specified, defaulting to unlimited",<*> 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: <*> <*> <*> <*> <*> <*> <*> <*>,19
522,2017-05-16,00:03:57.551,INFO,[req-d6986b54-3735-4a42-9074-0ba7d9717de9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: af5f7392-f7d4-4298-b647-c98924c64aa1] Claim successful,<*> 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: <*> <*> <*>,14
523,2017-05-16,00:03:57.603,INFO,"[req-4581b3d6-dfb3-4463-be9b-bff865be3b7c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1575 time: 0.1811130","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
524,2017-05-16,00:03:57.799,INFO,"[req-ee54c54f-9e2f-4f81-b6d9-4a1d5f2d3143 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/af5f7392-f7d4-4298-b647-c98924c64aa1 HTTP/1.1"" status: 200 len: 1708 time: 0.1915350","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
525,2017-05-16,00:03:58.129,INFO,[req-d6986b54-3735-4a42-9074-0ba7d9717de9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: af5f7392-f7d4-4298-b647-c98924c64aa1] Creating image,<*> 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: <*> <*> <*>,14
526,2017-05-16,00:03:59.088,INFO,"[req-9c29c95b-af64-4c50-b94c-5e9c11ed5386 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2832489","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
527,2017-05-16,00:03:59.244,INFO,[-] [instance: 7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5] VM Stopped (Lifecycle Event),[-] [instance: <*> VM Stopped (Lifecycle Event),20
528,2017-05-16,00:03:59.378,INFO,"[req-6edf1bc7-00ce-410b-9215-df6910965afa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2856178","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
529,2017-05-16,00:04:00.643,INFO,"[req-2545b8fd-40f0-4e23-988d-b56699acc006 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2583179","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
530,2017-05-16,00:04:00.910,INFO,"[req-0cfdf7d7-2973-4aa9-a729-01793f1e0211 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2635262","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
531,2017-05-16,00:04:02.178,INFO,"[req-52403199-280b-4272-82f8-8de3f18c3c47 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2608440","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
532,2017-05-16,00:04:02.437,INFO,"[req-53a10b92-552c-4e90-9f52-b1a8c3ced361 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2543302","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
533,2017-05-16,00:04:03.712,INFO,"[req-eb2674b8-424e-4647-8551-ac3f76b8158f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2697911","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
534,2017-05-16,00:04:03.984,INFO,"[req-b19871ff-db0a-46c5-8eef-a1edef1e2de8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2688050","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
535,2017-05-16,00:04:05.251,INFO,"[req-b205f1b9-cbfe-4e2a-9ba7-37286386e48c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2615452","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
536,2017-05-16,00:04:05.524,INFO,"[req-cf54ca47-9d41-4346-80df-3b12a85567a4 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2689090","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
537,2017-05-16,00:04:06.778,INFO,"[req-707b6cbd-f9dd-4e7f-905b-f6cda1e13ce8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2474949","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
538,2017-05-16,00:04:07.061,INFO,"[req-5de95d80-f71b-490c-8d14-92b6f68286f6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2795429","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
539,2017-05-16,00:04:08.324,INFO,"[req-7e612509-4ae5-4741-b376-839bd045d819 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2575760","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
540,2017-05-16,00:04:08.586,INFO,"[req-a48835ba-fc76-4d9f-870b-5d7f0956db98 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2599471","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
541,2017-05-16,00:04:09.850,INFO,"[req-038072fc-4104-4e19-a0d5-f29a252fd887 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2583978","<*> <*> <*> - - -] <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>",1
